movieId,movieTitle,movieDescription,movieKeywords,movieCast,movieDirector,movieProduction,movieRuntime,movieGenre,movieTagline,movieRating,movieCover
44,Terminator Salvation,"All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against the increasingly dominating militaristic robots. But when Marcus Wright appears, his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe.",saving the world artificial intelligence prophecy san francisco cyborg,Christian Bale Sam Worthington Anton Yelchin Moon Bloodgood Bryce Dallas Howard,McG,Columbia Pictures The Halcyon Company Wonderland Sound and Vision Warner Bros. ,115,Action Science Fiction Thriller,The End Begins.,default_video.mp4,https://image.tmdb.org/t/p/w500//gw6JhlekZgtKUFlDTezq3j5JEPK.jpg,0,1,5.0
45,Furious 7,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,car race speed revenge suspense car,Vin Diesel Paul Walker Dwayne Johnson Michelle Rodriguez Tyrese Gibson,James Wan,"Universal Pictures Original Film Fuji Television Network Dentsu One Race Films China Film Co. Québec Production Services Tax Credit Media Rights Capital (MRC) Abu Dhabi Film Commission Colorado Office of Film, Television & Media ",137,Action,Vengeance Hits Home,default_video.mp4,https://image.tmdb.org/t/p/w500//ktofZ9Htrjiy0P6LEowsDaxd3Ri.jpg,0,1,5.0
46,World War Z,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.",dystopia apocalypse zombie nuclear weapons multiple perspectives,Brad Pitt Mireille Enos Abigail Hargrove Sterling Jerins James Badge Dale,Marc Forster,Paramount Pictures GK Films Skydance Productions Hemisphere Media Capital Apparatus Productions Latina Pictures 2DUX² ,116,Action Drama Horror Science Fiction Thriller,Remember Philly!,default_video.mp4,https://image.tmdb.org/t/p/w500//1SWBSYJsnyhdNRfLI1T6RsCxAQ4.jpg,0,1,5.0
47,X-Men: Days of Future Past,The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.,1970s mutant time travel marvel comic based on comic book,Hugh Jackman James McAvoy Michael Fassbender Jennifer Lawrence Halle Berry,Bryan Singer,Twentieth Century Fox Film Corporation Donners' Company Marvel Entertainment Bad Hat Harry Productions TSG Entertainment Down Productions Revolution Sun Studios ,131,Action Adventure Fantasy Science Fiction,"To save the future, they must alter the past",default_video.mp4,https://image.tmdb.org/t/p/w500//9aq2sHfkkAFwH0wi4bZasXA8NbS.jpg,0,1,5.0
48,Star Trek Into Darkness,"When the crew of the Enterprise is called back home, they find an unstoppable force of terror from within their own organization has detonated the fleet and everything it stands for, leaving our world in a state of crisis.  With a personal score to settle, Captain Kirk leads a manhunt to a war-zone world to capture a one man weapon of mass destruction. As our heroes are propelled into an epic chess game of life and death, love will be challenged, friendships will be torn apart, and sacrifices must be made for the only family Kirk has left: his crew.",spacecraft friendship sequel futuristic space,Chris Pine Zachary Quinto Zoe Saldana Karl Urban Simon Pegg,J.J. Abrams,Paramount Pictures Skydance Productions Bad Robot Kurtzman/Orci ,132,Action Adventure Science Fiction,Earth Will Fall,default_video.mp4,https://image.tmdb.org/t/p/w500//7XrRkhMa9lQ71RszzSyVrJVvhyS.jpg,0,1,5.0
49,Jack the Giant Slayer,"The story of an ancient war that is reignited when a young farmhand unwittingly opens a gateway between our world and a fearsome race of giants. Unleashed on the Earth for the first time in centuries, the giants strive to reclaim the land they once lost, forcing the young man, Jack into the battle of his life to stop them. Fighting for a kingdom, its people, and the love of a brave princess, he comes face to face with the unstoppable warriors he thought only existed in legend–and gets the chance to become a legend himself.",based on fairy tale giant,Nicholas Hoult Eleanor Tomlinson Ewan McGregor Stanley Tucci Ian McShane,Bryan Singer,New Line Cinema Original Film Legendary Pictures Warner Bros. Big Kid Pictures Bad Hat Harry Productions ,114,Action Family Fantasy,Prepare for a giant adventure,default_video.mp4,https://image.tmdb.org/t/p/w500//xLbVsFpAlwf6khU3gG1yaRBPeC.jpg,0,1,5.0
50,The Great Gatsby,"An adaptation of F. Scott Fitzgerald's Long Island-set novel, where Midwesterner Nick Carraway is lured into the lavish world of his neighbor, Jay Gatsby. Soon enough, however, Carraway will see through the cracks of Gatsby's nouveau riche existence, where obsession, madness, and tragedy await.",based on novel infidelity obsession hope 3d,Leonardo DiCaprio Tobey Maguire Carey Mulligan Joel Edgerton Elizabeth Debicki,Baz Luhrmann,Village Roadshow Pictures Bazmark Films Warner Bros. A&E Television Networks Red Wagon Entertainment Spectrum Films ,143,Drama Romance,Reserving judgments is a matter of infinite hope... I come to the admission that it has a limit.,default_video.mp4,https://image.tmdb.org/t/p/w500//nimh1rrDDLhgpG8XAYoUZXHYwb6.jpg,0,1,5.0
51,Prince of Persia: The Sands of Time,"A rogue prince reluctantly joins forces with a mysterious princess and together, they race against dark forces to safeguard an ancient dagger capable of releasing the Sands of Time – gift from the gods that can reverse time and allow its possessor to rule the world.",persia sandstorm brother against brother armageddon regent,Jake Gyllenhaal Gemma Arterton Ben Kingsley Alfred Molina Steve Toussaint,Mike Newell,Walt Disney Pictures Jerry Bruckheimer Films ,116,Adventure Fantasy Action Romance,Defy the Future,default_video.mp4,https://image.tmdb.org/t/p/w500//lkp1GFmWyf7k2WKvKIQuuGyichI.jpg,0,1,5.0
52,Pacific Rim,"When legions of monstrous creatures, known as Kaiju, started rising from the sea, a war began that would take millions of lives and consume humanity's resources for years on end. To combat the giant Kaiju, a special type of weapon was devised: massive robots, called Jaegers, which are controlled simultaneously by two pilots whose minds are locked in a neural bridge. But even the Jaegers are proving nearly defenseless in the face of the relentless Kaiju. On the verge of defeat, the forces defending mankind have no choice but to turn to two unlikely heroes—a washed-up former pilot (Charlie Hunnam) and an untested trainee (Rinko Kikuchi)—who are teamed to drive a legendary but seemingly obsolete Jaeger from the past. Together, they stand as mankind's last hope against the mounting apocalypse.",dystopia giant robot giant monster apocalypse imax,Idris Elba Charlie Hunnam Charlie Day Ron Perlman Burn Gorman,Guillermo del Toro,Legendary Pictures Warner Bros. Disney Double Dare You (DDY) Indochina Productions ,131,Action Science Fiction Adventure,"To Fight Monsters, We Created Monsters",default_video.mp4,https://image.tmdb.org/t/p/w500//mmznhaQDwlHWpUwKuNxtQiubbmM.jpg,0,1,5.0
53,Transformers: Dark of the Moon,"Sam Witwicky takes his first tenuous steps into adulthood while remaining a reluctant human ally of Autobot-leader Optimus Prime. The film centers around the space race between the USSR and the USA, suggesting there was a hidden Transformers role in it all that remains one of the planet's most dangerous secrets.",moon spacecraft traitor bodyguard alien planet,Shia LaBeouf John Malkovich Ken Jeong Frances McDormand Josh Duhamel,Michael Bay,Paramount Pictures Di Bonaventura Pictures Indochina Productions Hasbro Studios ,154,Action Science Fiction Adventure,The invasion we always feared. An enemy we never expected.,default_video.mp4,https://image.tmdb.org/t/p/w500//yUqm7eke9oL0ZmKJfgIJLs8WNuJ.jpg,0,1,5.0
54,Indiana Jones and the Kingdom of the Crystal Skull,"Set during the Cold War, the Soviets – led by sword-wielding Irina Spalko – are in search of a crystal skull which has supernatural powers related to a mystical Lost City of Gold. After being captured and then escaping from them, Indy is coerced to head to Peru at the behest of a young man whose friend – and Indy's colleague – Professor Oxley has been captured for his knowledge of the skull's whereabouts.",saving the world riddle whip treasure mexico city,Harrison Ford Cate Blanchett Shia LaBeouf Ray Winstone Karen Allen,Steven Spielberg,Lucasfilm Paramount Pictures ,122,Adventure Action,The adventure continues . . .,default_video.mp4,https://image.tmdb.org/t/p/w500//56As6XEM1flWvprX4LgkPl8ii4K.jpg,0,1,5.0
55,The Good Dinosaur,An epic journey into the world of dinosaurs where an Apatosaurus named Arlo makes an unlikely human friend.,tyrannosaurus rex friends alternate history dinosaur fear,Raymond Ochoa Jack Bright Jeffrey Wright Frances McDormand Maleah Nipay-Padilla,Peter Sohn,Walt Disney Pictures Pixar Animation Studios ,93,Adventure Animation Family,Little Arms With Big Attitude,default_video.mp4,https://image.tmdb.org/t/p/w500//j0MuLOCf7q5o62xGVhN80K36xYS.jpg,0,1,5.0
56,Brave,"Brave is set in the mystical Scottish Highlands, where Mérida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, Mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right, Mérida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into Mérida’s quest — and serving as comic relief — are the kingdom’s three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall.",scotland rebel bravery kingdom archer,Kelly Macdonald Julie Walters Billy Connolly Emma Thompson Kevin McKidd,Brenda Chapman,Walt Disney Pictures Pixar Animation Studios ,93,Animation Adventure Comedy Family Action,Change your fate.,default_video.mp4,https://image.tmdb.org/t/p/w500//L6qqU6Q3k4MmPojncNbT43FSTL.jpg,0,1,5.0
57,Star Trek Beyond,"The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a mysterious new enemy who puts them and everything the Federation stands for to the test.",sequel stranded hatred space opera,Chris Pine Zachary Quinto Karl Urban Simon Pegg Zoe Saldana,Justin Lin,Paramount Pictures Bad Robot Perfect Storm Entertainment Alibaba Pictures Group Skydance Media Sneaky Shark Huahua Media ,122,Action Adventure Science Fiction,,default_video.mp4,https://image.tmdb.org/t/p/w500//cnQp8GmOWahIgQaH60Kwez3TNzw.jpg,0,1,5.0
58,WALL·E,"WALL·E is the last robot left on an Earth that has been overrun with garbage and all humans have fled to outer space. For 700 years he has continued to try and clean up the mess, but has developed some rather interesting human-like qualities. When a ship arrives with a sleek new type of robot, WALL·E thinks he's finally found a friend and stows away on the ship when it leaves.",romantic comedy,Ben Burtt Elissa Knight Jeff Garlin Fred Willard John Ratzenberger,Andrew Stanton,Walt Disney Pictures Pixar Animation Studios FortyFour Studios ,98,Animation Family,An adventure beyond the ordinar-E.,default_video.mp4,https://image.tmdb.org/t/p/w500//Agc6lw8pb6BIGVeguvdjDT0p9Mb.jpg,0,1,5.0
59,Rush Hour 3,"After an attempted assassination on Ambassador Han, Inspector Lee and Detective Carter are back in action as they head to Paris to protect a French woman with knowledge of the Triads' secret leaders. Lee also holds secret meetings with a United Nations authority, but his personal struggles with a Chinese criminal mastermind named Kenji, which reveals that it's Lee's long-lost...brother.",ambassador,Chris Tucker Jackie Chan Hiroyuki Sanada Max von Sydow Yvan Attal,Brett Ratner,New Line Cinema ,91,Action Comedy Crime Thriller,The Rush Is On!,default_video.mp4,https://image.tmdb.org/t/p/w500//rZ7IxJlPhNNJ6Rn8z1rzsXuA70P.jpg,0,1,5.0
60,2012,"Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.",civilization natural disaster end of the world disaster apocalypse,John Cusack Amanda Peet Chiwetel Ejiofor Thandie Newton Oliver Platt,Roland Emmerich,Columbia Pictures Centropolis Entertainment The Mark Gordon Company Farewell Productions ,158,Action Adventure Science Fiction,We Were Warned.,default_video.mp4,https://image.tmdb.org/t/p/w500//8i1xFqcItT6GKEbY6VDbFnxe7sJ.jpg,0,1,5.0
61,A Christmas Carol,"Miser Ebenezer Scrooge is awakened on Christmas Eve by spirits who reveal to him his own miserable existence, what opportunities he wasted in his youth, his current cruelties, and the dire fate that awaits him if he does not change his ways. Scrooge is faced with his own story of growing bitterness and meanness, and must decide what his own future will hold: death or redemption.",holiday based on novel victorian england money christmas eve,Gary Oldman Jim Carrey Steve Valentine Daryl Sabara Sage Ryan,Robert Zemeckis,Walt Disney ImageMovers ,96,Animation Drama,Season's Greedings,default_video.mp4,https://image.tmdb.org/t/p/w500//goHDZUnqZJ7FN4h48Qh6MzJNExl.jpg,0,1,5.0
